step,mean_vel_x,mean_abs_vx_error,p2_fault_active_mean,residual_action_mean_norm,final_action_mean_norm,base_action_mean_norm,residual_action_max_norm,mean_abs_yaw_error,done_count,no_nan_inf
140,0.9163127541542053,0.16582603752613068,0.0,0.06491181254386902,1.4531311988830566,1.4531311988830566,0.08671025186777115,0.11019407212734222,0,True
141,0.9227352142333984,0.1712271273136139,0.0,0.06536608934402466,1.469165563583374,1.469165563583374,0.15085187554359436,0.10752472281455994,0,True
142,0.934736967086792,0.15816408395767212,0.0,0.06522178649902344,1.4694777727127075,1.4694777727127075,0.08786308020353317,0.1044037863612175,0,True
143,0.9409676790237427,0.16098429262638092,0.0,0.06595167517662048,1.4627940654754639,1.4627940654754639,0.09065114706754684,0.10374204814434052,0,True
144,0.9558739066123962,0.1693097949028015,0.0,0.06613345444202423,1.4768710136413574,1.4768710136413574,0.08803065121173859,0.10083094984292984,0,True
145,0.9554249048233032,0.15741750597953796,0.0,0.06569807231426239,1.4522206783294678,1.4522206783294678,0.09020855277776718,0.10085110366344452,0,True
146,0.9476016163825989,0.1545690894126892,0.0,0.06481734663248062,1.4252171516418457,1.4252171516418457,0.08518727868795395,0.09970323741436005,0,True
147,0.9418306350708008,0.14891940355300903,0.0,0.06410688161849976,1.438842535018921,1.438842535018921,0.10177629441022873,0.0904843881726265,0,True
148,0.9338060617446899,0.150348961353302,0.0,0.06343790888786316,1.4392801523208618,1.4392801523208618,0.10078281909227371,0.09368865191936493,0,True
149,0.9393537044525146,0.14297834038734436,0.0,0.06414048373699188,1.4409654140472412,1.4409654140472412,0.0818573385477066,0.10674779117107391,0,True
150,0.9343818426132202,0.1480075567960739,0.0,0.06440244615077972,1.4715006351470947,1.4715006351470947,0.08702352643013,0.11099924147129059,0,True
151,0.9421334862709045,0.14124080538749695,0.0,0.06541664153337479,1.478240966796875,1.478240966796875,0.08859706670045853,0.11205452680587769,0,True
152,0.9406706094741821,0.14324721693992615,0.0,0.06496404111385345,1.4722846746444702,1.4722846746444702,0.08912438154220581,0.09831653535366058,0,True
153,0.9554440975189209,0.15373918414115906,0.0,0.0651465356349945,1.4919692277908325,1.4919692277908325,0.08428250998258591,0.09518370032310486,0,True
154,0.9728872776031494,0.14984945952892303,0.0,0.06651225686073303,1.4742565155029297,1.4742565155029297,0.08619154989719391,0.09538514167070389,0,True
155,0.9570928812026978,0.1624419391155243,0.0,0.06653222441673279,1.4622347354888916,1.4622347354888916,0.08799098432064056,0.0869755893945694,1,True
156,0.9517507553100586,0.1654628962278366,0.0,0.06549279391765594,1.4194343090057373,1.4194343090057373,0.09084319323301315,0.1020592600107193,0,True
157,0.9409559369087219,0.16331267356872559,0.0,0.06391854584217072,1.4305956363677979,1.4305956363677979,0.08149637281894684,0.10300488770008087,0,True
158,0.9391357898712158,0.1605742871761322,0.0,0.06360629200935364,1.4115447998046875,1.4115447998046875,0.08712618052959442,0.11010423302650452,0,True
159,0.9411537647247314,0.15591523051261902,0.0,0.063720703125,1.4274258613586426,1.4274258613586426,0.08693282306194305,0.11053287982940674,0,True
160,0.9349265694618225,0.15031608939170837,0.0,0.06465466320514679,1.4234352111816406,1.4234352111816406,0.08483708649873734,0.10662876069545746,0,True
161,0.9360651969909668,0.14329978823661804,0.0,0.06547635793685913,1.433821678161621,1.433821678161621,0.08258473873138428,0.10626965016126633,0,True
162,0.9433094263076782,0.14083410799503326,0.0,0.06492088735103607,1.4436079263687134,1.4436079263687134,0.08308044821023941,0.09537139534950256,0,True
163,0.9615431427955627,0.1531391441822052,0.0,0.06562533229589462,1.447799563407898,1.447799563407898,0.08980412781238556,0.09610001742839813,0,True
164,0.9656705856323242,0.15239723026752472,0.0,0.06755553185939789,1.4558625221252441,1.4558625221252441,0.0926075354218483,0.11999368667602539,0,True
165,0.9588488340377808,0.15709805488586426,0.0,0.06686326861381531,1.443640947341919,1.443640947341919,0.08391490578651428,0.1098051443696022,0,True
166,0.9620538949966431,0.1611071228981018,0.0,0.06511357426643372,1.43269681930542,1.43269681930542,0.08956203609704971,0.11183394491672516,0,True
167,0.9496080875396729,0.15248903632164001,0.0,0.06367703527212143,1.4183590412139893,1.4183590412139893,0.08623091876506805,0.10524016618728638,0,True
168,0.9528072476387024,0.15536290407180786,0.0,0.06298713386058807,1.4285905361175537,1.4285905361175537,0.08873871713876724,0.0881907269358635,0,True
169,0.9666591882705688,0.1497216671705246,0.0,0.06546562910079956,1.436307668685913,1.436307668685913,0.0815342366695404,0.10075986385345459,0,True
170,0.9670946002006531,0.13733306527137756,0.0,0.06620942056179047,1.4460070133209229,1.4460070133209229,0.09399954229593277,0.11007443070411682,0,True
171,0.9595010280609131,0.1299062967300415,0.0,0.06593861430883408,1.431105136871338,1.431105136871338,0.08317185938358307,0.10020515322685242,0,True
172,0.9572525024414062,0.1377319097518921,0.0,0.06433168053627014,1.464836835861206,1.464836835861206,0.08586037904024124,0.07471233606338501,0,True
173,0.9735106825828552,0.1415470391511917,0.0,0.06498381495475769,1.4583356380462646,1.4583356380462646,0.08121635019779205,0.09765609353780746,0,True
